paper_id,cited_dataset,title,abstract,year,url,citation_count,is_open_access,venue,fields_of_study,publication_types,journal,authors,external_ids,doi,arxiv_id,pubmed_id,evaluation_metrics
6650f40bb77e0b9351d0325d096a4d6134cfc038,CBIS-DDSM,Effective Breast Cancer Recognition Based on Fine-Grained Feature Selection,"Early detection and diagnosis of breast cancer are crucial to improve the survival rates of patients. Hence, pathologists and radiologists need a computer-aided diagnosis system to assist their clinical diagnoses effectively and efficiently. However, most breast cancer recognition models are faced with the sample scarcity problem, which results in serious overfitting and lowers recognition performance. To alleviate the sample scarcity problem, a simple, effective model called “refinement, correlation, adaptive” (RCA) for breast cancer recognition is proposed from the perspective of fine-grained feature selection. An innovative multiview efficient range-based gene selection algorithm is proposed to complete the first-layer feature “refinement,” which contributes to suppressing the noisy information in the original feature space. Then, more-discriminant but low-dimensional information among heterogeneous features is mined through the second-layer cross-modal “correlation” mining. Feature dimensions are reduced to a reasonable value that fits the sample size well and alleviates the overfitting problem. Finally, the last-layer decision-tree-guided “adaptive” feature selection is completed using the gradient boosting decision tree algorithm. The RCA model was validated on two well-known datasets. The experimental results demonstrate that the proposed RCA model can address the sample scarcity problem well. It outperforms state-of-the-art baselines, especially in terms of accuracy and the area of the Kiviat diagram. The largest performance improvements of the metrics are 2.39% and 1121, respectively. Moreover, an online diagnosis system based on the RCA model is proposed. It provides rapid and effective breast cancer recognition, which should make clinical diagnoses more convenient and narrow the gap between theoretical research and practical application.",2020.0,https://www.semanticscholar.org/paper/6650f40bb77e0b9351d0325d096a4d6134cfc038,6,True,IEEE Access,Computer Science,JournalArticle,"{'volume': '8', 'pages': '227538-227555', 'name': 'IEEE Access'}","Guangli Li, Tian Ran Yuan, Chuanxiu Li, Jianwu Zhuo, Ziliang Jiang, Jinpeng Wu, Donghong Ji, Hongbin Zhang","{'DBLP': 'journals/access/LiYLZJWJZ20', 'DOI': '10.1109/ACCESS.2020.3046309', 'CorpusId': 230511220}",10.1109/ACCESS.2020.3046309,,,"PPR, accuracy"
49436a02241c9a0a74e80488a34374eb74a5642e,"OPTIMAM, VinDr-Mammo",MAM-E: Mammographic Synthetic Image Generation with Diffusion Models,"Generative models are used as an alternative data augmentation technique to alleviate the data scarcity problem faced in the medical imaging field. Diffusion models have gathered special attention due to their innovative generation approach, the high quality of the generated images, and their relatively less complex training process compared with Generative Adversarial Networks. Still, the implementation of such models in the medical domain remains at an early stage. In this work, we propose exploring the use of diffusion models for the generation of high-quality, full-field digital mammograms using state-of-the-art conditional diffusion pipelines. Additionally, we propose using stable diffusion models for the inpainting of synthetic mass-like lesions on healthy mammograms. We introduce MAM-E, a pipeline of generative models for high-quality mammography synthesis controlled by a text prompt and capable of generating synthetic mass-like lesions on specific regions of the breast. Finally, we provide quantitative and qualitative assessment of the generated images and easy-to-use graphical user interfaces for mammography synthesis.",2023.0,https://www.semanticscholar.org/paper/49436a02241c9a0a74e80488a34374eb74a5642e,6,True,Italian National Conference on Sensors,"Medicine, Computer Science, Engineering",JournalArticle,"{'volume': '24', 'name': 'Sensors (Basel, Switzerland)'}","R. Montoya-del-Angel, Karla Sam-Millan, J. C. Vilanova, Robert Mart'i","{'DBLP': 'journals/sensors/MontoyadelAngelSVM24', 'ArXiv': '2311.09822', 'PubMedCentral': '11014323', 'DOI': '10.3390/s24072076', 'CorpusId': 265221431, 'PubMed': '38610288'}",10.3390/s24072076,2311.09822,38610288.0,"PPR, ROC"
cab13993d8c3ecebe3fc025aed0d7bc5352d4373,VinDr-Mammo,Automatic detection of breast masses using deep learning with YOLO approach,,2023.0,https://www.semanticscholar.org/paper/cab13993d8c3ecebe3fc025aed0d7bc5352d4373,5,False,Health technology,,JournalArticle,"{'volume': '13', 'pages': '915 - 923', 'name': 'Health and Technology'}","Alejandro Ernesto Quiñones-Espín, M. Pérez-Díaz, Rafaela Mayelín Espín-Coto, Deijany Rodriguez-Linares, José Daniel Lopez-Cabrera","{'DOI': '10.1007/s12553-023-00783-x', 'CorpusId': 264176762}",10.1007/s12553-023-00783-x,,,PPR
bf2a4c78853156621923fbc2a2fa3e33587ca3e1,VinDr-Mammo,Learning From Multiple Expert Annotators for Enhancing Anomaly Detection in Medical Image Analysis,"Recent years have experienced phenomenal growth in computer-aided diagnosis systems based on machine learning algorithms for anomaly detection tasks in the medical image domain. However, the performance of these algorithms greatly depends on the quality of labels since the subjectivity of a single annotator might decline the certainty of medical image datasets. In order to alleviate this problem, aggregating labels from multiple radiologists with different levels of expertise has been established. In particular, under the reliance on their own biases and proficiency levels, different qualified experts provide their estimations of the “true” bounding boxes representing the anomaly observations. Learning from these nonstandard labels exerts negative effects on the performance of machine learning networks. In this paper, we propose a simple yet effective approach for the enhancement of neural networks’ efficiency in abnormal detection tasks by estimating the actually hidden labels from multiple ones. A re-weighted loss function is also used to improve the detection capacity of the networks. We conduct an extensive experimental evaluation of our proposed approach on both simulated and real-world medical imaging datasets, MED-MNIST and VinDr-CXR. The experimental results show that our approach is able to capture the reliability of different annotators and outperform relevant baselines that do not consider the disagreements among annotators. Our code is available at https://github.com/huyhieupham/learning-from-multiple-annotators.",2022.0,https://www.semanticscholar.org/paper/bf2a4c78853156621923fbc2a2fa3e33587ca3e1,23,True,IEEE Access,Computer Science,JournalArticle,"{'volume': '11', 'pages': '14105-14114', 'name': 'IEEE Access'}","Khiem H. Le, Tuan V. Tran, Hieu Pham, Hieu T. Nguyen, T. Le, H. Nguyen","{'DBLP': 'journals/corr/abs-2203-10611', 'ArXiv': '2203.10611', 'DOI': '10.1109/ACCESS.2023.3243845', 'CorpusId': 247594419}",10.1109/ACCESS.2023.3243845,2203.10611,,PPR
2890ef54723c0c8affe778f7e8c778d244fba4f8,VinDr-Mammo,A novel multi-view deep learning approach for BI-RADS and density assessment of mammograms,,2021.0,https://www.semanticscholar.org/paper/2890ef54723c0c8affe778f7e8c778d244fba4f8,19,True,Annual International Conference of the IEEE Engineering in Medicine and Biology Society,"Medicine, Engineering, Computer Science","JournalArticle, Conference","{'pages': '2144-2148', 'name': '2022 44th Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC)'}","Huyen T. X. Nguyen, Sam B. Tran, D. Nguyen, Hieu Pham, H. Nguyen","{'ArXiv': '2112.04490', 'DBLP': 'conf/embc/NguyenTNPN22', 'DOI': '10.1109/EMBC48229.2022.9871564', 'CorpusId': 245133619, 'PubMed': '36085843'}",10.1109/EMBC48229.2022.9871564,2112.0449,36085843.0,PPR
a243904b2ca219aa8b6381c86c3d88642661bba3,"CMMD, INbreast, VinDr-Mammo",Federated Learning Approach for Breast Cancer Detection Based on DCNN,"Breast cancer stands as one of the predominant health challenges globally, affecting millions of women every year and necessitating early and accurate detection to optimize patient outcomes. Currently, while deep convolutional neural networks (DCNNs) have shown promise in breast cancer detection, their application is often hampered by privacy concerns associated with sharing patient data and the limitation of training on small, localized datasets. Addressing these challenges, this manuscript introduces an effective federated learning approach tailored for breast cancer detection, leveraging DCNNs across diverse and large datasets without compromising data privacy. Our experimental findings underscore significant advancements in detection accuracy of 98.9% on three large scale datasets which are VINDR-MAMMO, CMMD, and INBREAST. Additionally, we tested the proposed federated learning performance, showcasing the potential of our approach as a robust and privacy-preserving solution for future breast cancer diagnostic strategies.",2024.0,https://www.semanticscholar.org/paper/a243904b2ca219aa8b6381c86c3d88642661bba3,8,True,IEEE Access,Computer Science,JournalArticle,"{'volume': '12', 'pages': '40114-40138', 'name': 'IEEE Access'}","Hussain Alsalman, Mabrook S. Al-Rakhami, Taha M. Alfakih, M. M. Hassan","{'DBLP': 'journals/access/AlSalmanAAH24', 'DOI': '10.1109/ACCESS.2024.3374650', 'CorpusId': 268282703}",10.1109/ACCESS.2024.3374650,,,"PPR, accuracy"
4533bd0a1580d6346b21f1a3bf02c0afe2b974df,OPTIMAM,Automatic correction of performance drift under acquisition shift in medical image classification,"Image-based prediction models for disease detection are sensitive to changes in data acquisition such as the replacement of scanner hardware or updates to the image processing software. The resulting differences in image characteristics may lead to drifts in clinically relevant performance metrics which could cause harm in clinical decision making, even for models that generalise in terms of area under the receiver-operating characteristic curve. We propose Unsupervised Prediction Alignment, a generic automatic recalibration method that requires no ground truth annotations and only limited amounts of unlabelled example images from the shifted data distribution. We illustrate the effectiveness of the proposed method to detect and correct performance drift in mammography-based breast cancer screening and on publicly available histopathology data. We show that the proposed method can preserve the expected performance in terms of sensitivity/specificity under various realistic scenarios of image acquisition shift, thus offering an important safeguard for clinical deployment.",2023.0,https://www.semanticscholar.org/paper/4533bd0a1580d6346b21f1a3bf02c0afe2b974df,18,True,Nature Communications,Medicine,JournalArticle,"{'volume': '14', 'name': 'Nature Communications'}","Mélanie Roschewitz, G. Khara, Joe Yearsley, N. Sharma, Jonathan J James, Éva Ambrózay, Adam Heroux, P. Kecskemethy, T. Rijken, Ben Glocker","{'PubMedCentral': '10587231', 'DOI': '10.1038/s41467-023-42396-y', 'CorpusId': 264347228, 'PubMed': '37857643'}",10.1038/s41467-023-42396-y,,37857643.0,"ROC, sensitivity, specificity"
4dc6c5a9615a71aa6274595ddcce999ee58002b4,OPTIMAM,"Federated learning-based AI approaches in smart healthcare: concepts, taxonomies, challenges and open issues",,2022.0,https://www.semanticscholar.org/paper/4dc6c5a9615a71aa6274595ddcce999ee58002b4,147,True,Cluster Computing,"Medicine, Computer Science",JournalArticle,"{'pages': '1 - 41', 'name': 'Cluster Computing'}","Anichur Rahman, Md. Rejwanul Hossain, Ghulam Muhammad, Dipanjali Kundu, Tanoy Debnath, Muaz Rahman, Md. Saikat Islam Khan, P. Tiwari, Shahab S. Band","{'PubMedCentral': '9385101', 'DBLP': 'journals/cluster/RahmanHMKDRKTB23', 'DOI': '10.1007/s10586-022-03658-4', 'CorpusId': 251659681, 'PubMed': '35996680'}",10.1007/s10586-022-03658-4,,35996680.0,PPR
6ccf69cda941b82b3b8395fc1a1224b5658a8774,OPTIMAM,Robust breast cancer detection in mammography and digital breast tomosynthesis using an annotation-efficient deep learning approach,,2021.0,https://www.semanticscholar.org/paper/6ccf69cda941b82b3b8395fc1a1224b5658a8774,173,True,Nature Network Boston,Medicine,JournalArticle,"{'volume': '27', 'pages': '244 - 249', 'name': 'Nature Medicine'}","William Lotter, Abdul Rahman Diab, B. Haslam, Jiye G. Kim, Giorgia Grisot, E. Wu, Kevin Wu, J. Onieva, Yun Boyer, J. Boxerman, Meiyun Wang, Mack Bandler, G. Vijayaraghavan, A. Gregory Sorensen","{'DOI': '10.1038/s41591-020-01174-9', 'CorpusId': 260436340, 'PubMed': '33432172'}",10.1038/s41591-020-01174-9,,33432172.0,PPR
516a98a7ba51fc033e7d5d00d974d4daa918e977,CSAW,Classification with 2-D convolutional neural networks for breast cancer diagnosis,"Breast cancer is the most common cancer in women. Classification of cancer/non-cancer patients with clinical records requires high sensitivity and specificity for an acceptable diagnosis test. The state-of-the-art classification model—convolutional neural network (CNN), however, cannot be used with such kind of tabular clinical data that are represented in 1-D format. CNN has been designed to work on a set of 2-D matrices whose elements show some correlation with neighboring elements such as in image data. Conversely, the data examples represented as a set of 1-D vectors—apart from the time series data—cannot be used with CNN, but with other classification models such as Recurrent Neural Networks for tabular data or Random Forest. We have proposed three novel preprocessing methods of data wrangling that transform a 1-D data vector, to a 2-D graphical image with appropriate correlations among the fields to be processed on CNN. We tested our methods on Wisconsin Original Breast Cancer (WBC) and Wisconsin Diagnostic Breast Cancer (WDBC) datasets. To our knowledge, this work is novel on non-image tabular data to image data transformation for the non-time series data. The transformed data processed with CNN using VGGnet-16 shows competitive results for the WBC dataset and outperforms other known methods for the WDBC dataset.",2020.0,https://www.semanticscholar.org/paper/516a98a7ba51fc033e7d5d00d974d4daa918e977,18,True,Scientific Reports,"Computer Science, Medicine",JournalArticle,"{'volume': '12', 'name': 'Scientific Reports'}","Anuraganand Sharma, Dinesh Kumar","{'PubMedCentral': '9759564', 'DBLP': 'journals/corr/abs-2007-03218', 'MAG': '3046064070', 'ArXiv': '2007.03218', 'DOI': '10.1038/s41598-022-26378-6', 'CorpusId': 220845463, 'PubMed': '36528717'}",10.1038/s41598-022-26378-6,2007.03218,36528717.0,"PPR, ROC, sensitivity, specificity"
