paper_id,cited_dataset,title,abstract,year,url,citation_count,is_open_access,venue,fields_of_study,publication_types,journal,authors,external_ids,doi,arxiv_id,pubmed_id,exclusion_filter,exclusion_reason,evaluation_metrics
bdac346b27b9c18be0fdced263d1a9ac25482cf1,CSAW,Effect of artificial intelligence-based triaging of breast cancer screening mammograms on cancer detection and radiologist workload: a retrospective simulation study.,,2020.0,https://www.semanticscholar.org/paper/bdac346b27b9c18be0fdced263d1a9ac25482cf1,151,True,The Lancet Digital Health,Medicine,JournalArticle,"{'volume': '2 9', 'pages': '\n          e468-e474\n        ', 'name': 'The Lancet. Digital health'}","Karin Dembrower, E. Wåhlin, Yue Liu, Mattie Salim, Kevin Smith, Peter Lindholm, M. Eklund, Fredrik Strand","{'MAG': '3080997487', 'DOI': '10.1016/s2589-7500(20)30185-0', 'CorpusId': 225312903, 'PubMed': '33328114'}",10.1016/s2589-7500(20)30185-0,,33328114.0,keyword,study (in title),
9f5c39c7bf1ec193ca004aacd1bebfa45b6a74aa,ADMANI,Comparison of AI-integrated pathways with human-AI interaction in population mammographic screening for breast cancer,"Artificial intelligence (AI) readers of mammograms compare favourably to individual radiologists in detecting breast cancer. However, AI readers cannot perform at the level of multi-reader systems used by screening programs in countries such as Australia, Sweden, and the UK. Therefore, implementation demands human-AI collaboration. Here, we use a large, high-quality retrospective mammography dataset from Victoria, Australia to conduct detailed simulations of five potential AI-integrated screening pathways, and examine human-AI interaction effects to explore automation bias. Operating an AI reader as a second reader or as a high confidence filter improves current screening outcomes by 1.9–2.5% in sensitivity and up to 0.6% in specificity, achieving 4.6–10.9% reduction in assessments and 48–80.7% reduction in human reads. Automation bias degrades performance in multi-reader settings but improves it for single-readers. This study provides insight into feasible approaches for AI-integrated screening pathways and prospective studies necessary prior to clinical adoption.",2024.0,https://www.semanticscholar.org/paper/9f5c39c7bf1ec193ca004aacd1bebfa45b6a74aa,11,True,Nature Communications,Medicine,"Study, JournalArticle","{'volume': '15', 'name': 'Nature Communications'}","Helen Frazer, Carlos A. Peña-Solórzano, C. Kwok, M. Elliott, Yuanhong Chen, Chong Wang, Osamah M. Al-Qershi, Samantha K. Fox, Brendan Hill, Ravishankar Karthik, Katrina M. Kunicki, Shuai Li, E. Makalic, T. Nguyen, Prabhathi Basnayake Ralalage, Daniel F Schmidt, P. Weideman, J. Lippey, John Hopper, P. Brotchie, Gustavo Carneiro, Davis J. McCarthy","{'PubMedCentral': '11364867', 'DOI': '10.1038/s41467-024-51725-8', 'CorpusId': 272280581, 'PubMed': '39214982'}",10.1038/s41467-024-51725-8,,39214982.0,keyword,study (in abstract),"PPR, sensitivity, specificity"
69528b5eb3aa8f6c6d7d7acc2333e6bf30cda655,"ADMANI, CSAW",AutoCumulus: an Automated Mammographic Density Measure Created Using Artificial Intelligence,"Background : Mammographic (or breast) density is an established risk factor for breast cancer. There are a variety of approaches to measurement including quantitative, semi-automated and automated approaches. We present a new automated measure, AutoCumulus, learnt from applying deep learning to semi-automated measures. Methods: We used mammograms of 9,057 population-screened women in the BRAIx study for which semi-automated measurements of mammographic density had been made by experienced readers using the CUMULUS software. The dataset was split into training, testing, and validation sets (80%, 10%, 10%, respectively). We applied a deep learning regression model (fine-tuned ConvNeXtSmall) to estimate percentage density and assessed performance by the correlation between estimated and measured percent density and a Bland-Altman plot. The automated measure was tested on an independent CSAW-CC dataset in which density had been measured using the LIBRA software, comparing measures for left and right breasts, sensitivity for high sensitivity, and areas under the receiver operating characteristic curve (AUCs). Results: Based on the testing dataset, the correlation in percent density between the automated and human measures was 0.95, and the differences were only slightly larger for women with higher density. Based on the CSAW-CC dataset, AltoCumulus outperformed LIBRA in correlation between left and right breast (0.95 versus 0.79; P<0.001), specificity for 95% sensitivity (13% versus 10% (P<0.001)), and AUC (0.638 cf. 0.597; P<0.001). Conclusion: We have created an automated measure of mammographic density that is accurate and gives superior performance on repeatability within a woman, and for prediction of interval cancers, than another well-established automated measure.",2024.0,https://www.semanticscholar.org/paper/69528b5eb3aa8f6c6d7d7acc2333e6bf30cda655,0,True,medRxiv,Medicine,,,"O. Al-qershi, T. L. Nguyen, M. E. Elliott, D. F. Schmidt, E. Makalic, S. Li, S. K. Fox, J. Dowty, C. Peña-Solórzano, C. F. Kwok, Y. Chen, C. Wang, J. Lippey, P. Brotchie, G. Carneiro, D. J. McCarthy, Y. Jeong, J. Sung, H. M. Frazer, J. L. Hopper","{'DOI': '10.1101/2024.02.01.24302158', 'CorpusId': 267394660}",10.1101/2024.02.01.24302158,,,keyword,study (in abstract),"AUC, PPR, Receiver Operating Characteristic, sensitivity, specificity"
b6bad24ed458c68dde211395467eacc3898f8348,"ADMANI, INbreast",Saliency of breast lesions in breast cancer detection using artificial intelligence,"The analysis of mammograms using artificial intelligence (AI) has shown great potential for assisting breast cancer screening. We use saliency maps to study the role of breast lesions in the decision-making process of AI systems for breast cancer detection in screening mammograms. We retrospectively collected mammograms from 191 women with screen-detected breast cancer and 191 healthy controls matched by age and mammographic system. Two radiologists manually segmented the breast lesions in the mammograms from CC and MLO views. We estimated the detection performance of four deep learning-based AI systems using the area under the ROC curve (AUC) with a 95% confidence interval (CI). We used automatic thresholding on saliency maps from the AI systems to identify the areas of interest on the mammograms. Finally, we measured the overlap between these areas of interest and the segmented breast lesions using Dice’s similarity coefficient (DSC). The detection performance of the AI systems ranged from low to moderate (AUCs from 0.525 to 0.694). The overlap between the areas of interest and the breast lesions was low for all the studied methods (median DSC from 4.2% to 38.0%). The AI system with the highest cancer detection performance (AUC = 0.694, CI 0.662–0.726) showed the lowest overlap (DSC = 4.2%) with breast lesions. The areas of interest found by saliency analysis of the AI systems showed poor overlap with breast lesions. These results suggest that AI systems with the highest performance do not solely rely on localized breast lesions for their decision-making in cancer detection; rather, they incorporate information from large image regions. This work contributes to the understanding of the role of breast lesions in cancer detection using AI.",2023.0,https://www.semanticscholar.org/paper/b6bad24ed458c68dde211395467eacc3898f8348,6,True,Scientific Reports,Medicine,JournalArticle,"{'volume': '13', 'name': 'Scientific Reports'}","Said Pertuz, David Ortega, Érika Suarez, William Cancino, Gerson Africano, I. Rinta-Kiikka, Otso Arponen, Sara Paris, Alfonso Lozano","{'PubMedCentral': '10667547', 'DOI': '10.1038/s41598-023-46921-3', 'CorpusId': 265403963, 'PubMed': '37996504'}",10.1038/s41598-023-46921-3,,37996504.0,keyword,study (in abstract); match (in abstract),"AUC, ROC, ROC curve, area under the ROC curve, dice, map"
f0c2b90744fcd0556c008886af1779605830b862,ADMANI,"AI integration improves breast cancer screening in a real-world, retrospective cohort study","Background: Artificial intelligence (AI) readers, derived from applying deep learning models to medical image analysis, hold great promise for improving population breast cancer screening. However, previous evaluations of AI readers for breast cancer screening have mostly been conducted using cancer-enriched cohorts and have lacked assessment of the potential use of AI readers alongside radiologists in multi-reader screening programs. Here, we present a new AI reader for detecting breast cancer from mammograms in a large-scale population screening setting, and a novel analysis of the potential for human-AI reader collaboration in a well-established, high-performing population screening program. We evaluated the performance of our AI reader and AI-integrated screening scenarios using a two-year, real-world, population dataset from Victoria, Australia, a screening program in which two radiologists independently assess each episode and disagreements are arbitrated by a third radiologist. Methods: We used a retrospective full-field digital mammography image and non-image dataset comprising 808,318 episodes, 577,576 clients and 3,404,326 images in the period 2013 to 2019. Screening episodes from 2016, 2017 and 2018 were sequential population cohorts containing 752,609 episodes, 565,087 clients and 3,169,322 images. The dataset was split by screening date into training, development, and testing sets. All episodes from 2017 and 2018 were allocated to the testing set (509,109 episodes; 3,651 screen-detected cancer episodes). Eight distinct AI models were trained on subsets of the training set (which included a validation set) and combined into our ensemble AI reader. Operating points were selected using the development set. We evaluated our AI reader on our testing set and on external datasets previously unseen by our models. Findings: The AI reader outperformed the mean individual radiologist on this large retrospective testing dataset with an area under the receiver operator characteristic curve of 0.92 (95% CI 0.91, 0.92). The AI reader generalised well across screening round, client demographics, device manufacturer and cancer type, and achieved state-of-the-art performance on external datasets compared to recently published AI readers. Our simulations of AI-integrated screening scenarios demonstrated that a reader-replacement human-AI collaborative system could achieve better sensitivity and specificity (82.6%, 96.1%) compared to the current two-reader consensus system (79.9%, 96.0%), with reduced human reading workload and cost. Our band-pass AI-integrated scenario also enabled both higher sensitivity and specificity (80.6%, 96.2%) with larger reductions in human reading workload and cost. Interpretation: This study demonstrated that human-AI collaboration in a population breast cancer screening program has potential to improve accuracy and lower radiologist workload and costs in real world screening programs. The next stage of validation is to undertake prospective studies that can also assess the effects of the AI systems on human performance and behaviour.",2022.0,https://www.semanticscholar.org/paper/f0c2b90744fcd0556c008886af1779605830b862,1,True,medRxiv,Medicine,,,"H. Frazer, C. Peña-Solórzano, C. Kwok, M. Elliott, Y. Chen, Chong Wang, the BRAIx team, J. Lippey, J. Hopper, P. Brotchie, G. Carneiro, D. J. McCarthy","{'DOI': '10.1101/2022.11.23.22282646', 'CorpusId': 254040647}",10.1101/2022.11.23.22282646,,,keyword,study (in title); study (in abstract),"accuracy, sensitivity, specificity"
4e1885e6df9e4af3d21296a34f6bfdf5de39d959,IRMA,Nature inspired optimization algorithms for medical image segmentation: a comprehensive review,,2024.0,https://www.semanticscholar.org/paper/4e1885e6df9e4af3d21296a34f6bfdf5de39d959,1,False,Cluster Computing,Computer Science,"JournalArticle, Review","{'volume': '27', 'pages': '14745-14766', 'name': 'Clust. Comput.'}","Essam H. Houssein, Gaber M. Mohamed, Y. Djenouri, Y. Wazery, Ibrahim A. Ibrahim","{'DBLP': 'journals/cluster/HousseinMDWI24', 'DOI': '10.1007/s10586-024-04601-5', 'CorpusId': 271656088}",10.1007/s10586-024-04601-5,,,keyword,review (in title),
fa018014bd0e03b7b1d2b6b4733adc771487df31,IRMA,"Integrating metaheuristics and artificial intelligence for healthcare: basics, challenging and future directions","Accurate and rapid disease detection is necessary to manage health problems early. Rapid increases in data amount and dimensionality caused challenges in many disciplines, with the primary issues being high computing costs, memory costs, and low accuracy performance. These issues will arise since Machine Learning (ML) classifiers are mostly used in these fields. However, noisy and irrelevant features have an impact on ML accuracy. Therefore, to choose the best subset of features and decrease the dimensionality of the data, Metaheuristics (MHs) optimization algorithms are applied to Feature Selection (FS) using various modalities of medical imaging or disease datasets with different dimensions. The review starts by giving a general overview of the many approaches to AI algorithms, followed by a general overview of the various MH algorithms for healthcare applications, an analysis of MHs boosted AI for healthcare applications, and using a wide range of research databases as a data source for access to numerous field publications. The final section of this review discusses the problems and challenges facing healthcare application development.",2024.0,https://www.semanticscholar.org/paper/fa018014bd0e03b7b1d2b6b4733adc771487df31,4,True,Artificial Intelligence Review,Computer Science,"JournalArticle, Review","{'volume': '57', 'pages': '205', 'name': 'Artif. Intell. Rev.'}","Essam H. Houssein, Eman Saber, A. Ali, Y. Wazery","{'DBLP': 'journals/air/HousseinSAW24', 'DOI': '10.1007/s10462-024-10822-2', 'CorpusId': 271174690}",10.1007/s10462-024-10822-2,,,keyword,review (in abstract),"PPR, accuracy"
7e53c267a704c6da56804fe79380ffbaf4831488,IRMA,"A Comprehensive Review on Breast Cancer Detection, Classification and Segmentation Using Deep Learning",,2023.0,https://www.semanticscholar.org/paper/7e53c267a704c6da56804fe79380ffbaf4831488,73,False,Archives of Computational Methods in Engineering,,"JournalArticle, Review","{'volume': '30', 'pages': '5023 - 5052', 'name': 'Archives of Computational Methods in Engineering'}","Barsha Abhisheka, S. Biswas, B. Purkayastha","{'DOI': '10.1007/s11831-023-09968-z', 'CorpusId': 259507446}",10.1007/s11831-023-09968-z,,,keyword,review (in title),
f198748f80ce1fd6fca6d2a7f2f0cdfcf118f5fa,IRMA,Mammograms Classification: A Review,,2022.0,https://www.semanticscholar.org/paper/f198748f80ce1fd6fca6d2a7f2f0cdfcf118f5fa,1,True,arXiv.org,"Computer Science, Engineering","JournalArticle, Review","{'volume': 'abs/2203.03618', 'name': 'ArXiv'}",Marawan Elbatel,"{'ArXiv': '2203.03618', 'DBLP': 'journals/corr/abs-2203-03618', 'DOI': '10.48550/arXiv.2203.03618', 'CorpusId': 247315036}",10.48550/arXiv.2203.03618,2203.03618,,keyword,review (in title),
a6dec82bac4fdd59892fd1397be20887682cf26f,IRMA,Deep convolutional neural networks for computer-aided breast cancer diagnostic: a survey,,2022.0,https://www.semanticscholar.org/paper/a6dec82bac4fdd59892fd1397be20887682cf26f,56,False,Neural computing & applications (Print),Computer Science,"JournalArticle, Review","{'volume': '34', 'pages': '1815 - 1836', 'name': 'Neural Computing and Applications'}","P. Oza, Paawan Sharma, Samir Patel, Pankaj Kumar","{'DBLP': 'journals/nca/OzaSPK22', 'DOI': '10.1007/s00521-021-06804-y', 'CorpusId': 245889518}",10.1007/s00521-021-06804-y,,,keyword,survey (in title),
335a5ae305f35420f30262b31ec7668ab0d7e79c,IRMA,Deep and machine learning techniques for medical imaging-based breast cancer: A comprehensive review,,2021.0,https://www.semanticscholar.org/paper/335a5ae305f35420f30262b31ec7668ab0d7e79c,272,False,Expert systems with applications,Computer Science,"JournalArticle, Review","{'volume': '167', 'pages': '114161', 'name': 'Expert Syst. Appl.'}","Essam H. Houssein, Marwa M. Emam, Abdelmgeid A. Ali, P. Suganthan","{'MAG': '3094910079', 'DBLP': 'journals/eswa/HousseinEAS21', 'DOI': '10.1016/j.eswa.2020.114161', 'CorpusId': 228999084}",10.1016/j.eswa.2020.114161,,,keyword,review (in title),
90d88c630346e1819240a7d54015b969b8e707fe,"INbreast, IRMA",Survey on Machine Learning and Deep Learning Applications in Breast Cancer Diagnosis,,2021.0,https://www.semanticscholar.org/paper/90d88c630346e1819240a7d54015b969b8e707fe,103,False,Cognitive Computation,Computer Science,"JournalArticle, Review","{'volume': '13', 'pages': '1451 - 1470', 'name': 'Cognitive Computation'}","Gunjan Chugh, Shailender Kumar, Nanhay Singh","{'DBLP': 'journals/cogcom/ChughKS21', 'MAG': '3127966304', 'DOI': '10.1007/s12559-020-09813-6', 'CorpusId': 234016087}",10.1007/s12559-020-09813-6,,,keyword,survey (in title),
f00177ca6302d3ce930aa5a6ccb601bbee808f71,IRMA,A survey on applying machine learning techniques for management of diseases,,2018.0,https://www.semanticscholar.org/paper/f00177ca6302d3ce930aa5a6ccb601bbee808f71,57,False,Journal of Applied Biomedicine,Biology,Review,{'name': 'Journal of Applied Biomedicine'},E. E. Houby,"{'MAG': '2788345626', 'DOI': '10.1016/J.JAB.2018.01.002', 'CorpusId': 91125566}",10.1016/J.JAB.2018.01.002,,,keyword,survey (in title),
c991e83b7b29b5d5d675c3eda1230622bb924159,IRMA,Three-Class Mammogram Classification Based on Descriptive CNN Features,"In this paper, a novel classification technique for large data set of mammograms using a deep learning method is proposed. The proposed model targets a three-class classification study (normal, malignant, and benign cases). In our model we have presented two methods, namely, convolutional neural network-discrete wavelet (CNN-DW) and convolutional neural network-curvelet transform (CNN-CT). An augmented data set is generated by using mammogram patches. To enhance the contrast of mammogram images, the data set is filtered by contrast limited adaptive histogram equalization (CLAHE). In the CNN-DW method, enhanced mammogram images are decomposed as its four subbands by means of two-dimensional discrete wavelet transform (2D-DWT), while in the second method discrete curvelet transform (DCT) is used. In both methods, dense scale invariant feature (DSIFT) for all subbands is extracted. Input data matrix containing these subband features of all the mammogram patches is created that is processed as input to convolutional neural network (CNN). Softmax layer and support vector machine (SVM) layer are used to train CNN for classification. Proposed methods have been compared with existing methods in terms of accuracy rate, error rate, and various validation assessment measures. CNN-DW and CNN-CT have achieved accuracy rate of 81.83% and 83.74%, respectively. Simulation results clearly validate the significance and impact of our proposed model as compared to other well-known existing techniques.",2017.0,https://www.semanticscholar.org/paper/c991e83b7b29b5d5d675c3eda1230622bb924159,154,True,BioMed Research International,"Computer Science, Medicine",JournalArticle,"{'volume': '2017', 'name': 'BioMed Research International'}","M. Jadoon, Qianni Zhang, I. Haq, S. Butt, Adeel Jadoon","{'MAG': '2573215997', 'PubMedCentral': '5274695', 'DOI': '10.1155/2017/3640901', 'CorpusId': 3100105, 'PubMed': '28191461'}",10.1155/2017/3640901,,28191461.0,keyword,study (in abstract),"ROC, accuracy"
6d9e69ae0352a5a9b535a751b8a0cb071d702bdb,IRMA,A systematic review of automated melanoma detection in dermatoscopic images and its ground truth data,,2012.0,https://www.semanticscholar.org/paper/6d9e69ae0352a5a9b535a751b8a0cb071d702bdb,98,False,Medical Imaging,"Medicine, Engineering",Review,{'volume': '8318'},"Dr. Abder-Rahman Ali, T. Deserno","{'MAG': '2005088335', 'DOI': '10.1117/12.912389', 'CorpusId': 13143707}",10.1117/12.912389,,,keyword,systematic review (in title); review (in title),
2c7e93a5b5fd7a0de2407d6422245de2bb95f68a,IRMA,Vigilance towards the use of artificial intelligence applications for breast cancer screening and early diagnosis,"Breast cancer is a real public health problem in Morocco. It is the cause of a significant number of deaths caused by late diagnosis. Mammography plays an essential role in the detection of breast cancer and in the early management of its treatment. Despite the existence of screening programs, there are still high rates of false positives and false negatives. Indeed, women were called back for additional diagnoses based on suspicious results that eventually led to cancer. Artificial intelligence (AI) algorithms represent a promising solution to improve the accuracy of digital mammography offering, on the one hand, the possibility of better cancer detection, and, on the other hand, improved efficiency for radiologists for good decision-making.
In this work, through a review of the literature on the tools used to evaluate the performance of AI systems dedicated to early detection and diagnosis of breast cancer. We set out to answer the following questions: Is the ethics relating to patient data during the development phase of this software is respected? Do these tools take into consideration the specificities of the field? What about the specification, accuracy and limitations of these applications?
At the end, we show through this work recommendations to adapt these evaluation tools of AI applications for breast cancer screening for an optimized and rational consideration of the principle of health vigilance and compliance with the regulatory standards in force governing this field.",2021.0,https://www.semanticscholar.org/paper/2c7e93a5b5fd7a0de2407d6422245de2bb95f68a,1,True,E3S Web of Conferences,,"Conference, Review",{'name': 'E3S Web of Conferences'},"Younes El Ouahabi, My Hachem El yousfi Alaoui, B. Nsiri, A. Soulaymani, A. Mokhtari, Brahim Benaji","{'DOI': '10.1051/e3sconf/202131901099', 'CorpusId': 243978051}",10.1051/e3sconf/202131901099,,,keyword,review (in abstract),"ROC, accuracy"
1c2deb9b29f5c9bb40b6d8a122799f1e90566166,"DDSM, VinDr-Mammo",Improving the generalization of deep learning models in the segmentation of mammography images,,2025.0,https://www.semanticscholar.org/paper/1c2deb9b29f5c9bb40b6d8a122799f1e90566166,0,False,arXiv.org,"Engineering, Computer Science",JournalArticle,"{'volume': 'abs/2503.22052', 'name': 'ArXiv'}","Jan Hurtado, Joao P. Maia, César A. Sierra Franco, Alberto Raposo","{'DBLP': 'journals/corr/abs-2503-22052', 'ArXiv': '2503.22052', 'DOI': '10.48550/arXiv.2503.22052', 'CorpusId': 277435308}",10.48550/arXiv.2503.22052,2503.22052,,no_metrics,No evaluation metrics,
e637d01492914747c56a69eb4b7a72be2ddfbe4c,"CBIS-DDSM, DDSM",An explainable and comprehensive BI-RADS assisted diagnosis pipeline for mammograms.,,2025.0,https://www.semanticscholar.org/paper/e637d01492914747c56a69eb4b7a72be2ddfbe4c,0,False,Physica medica (Testo stampato),Medicine,JournalArticle,"{'volume': '132', 'pages': '\n          104949\n        ', 'name': 'Physica medica : PM : an international journal devoted to the applications of physics to medicine and biology : official journal of the Italian Association of Biomedical Physics'}","Peirong Li, Jing Zhong, Hongye Chen, Jinsheng Hong, Huachang Li, Xin Li, Peng Shi","{'DOI': '10.1016/j.ejmp.2025.104949', 'CorpusId': 276823702, 'PubMed': '40049063'}",10.1016/j.ejmp.2025.104949,,40049063.0,no_metrics,No evaluation metrics,
6aa4da3f62af3b60fefc077d2947f7572eeedd9c,"CBIS-DDSM, DDSM",An interpretable CNN-based model for mass classification in mammography,,2025.0,https://www.semanticscholar.org/paper/6aa4da3f62af3b60fefc077d2947f7572eeedd9c,0,True,Knowledge-Based Systems,Computer Science,JournalArticle,"{'volume': '316', 'pages': '113372', 'name': 'Knowl. Based Syst.'}","Guobin Li, Mou Zhou, Yu Fu, N. Alam, E. Denton, R. Zwiggelaar","{'DBLP': 'journals/kbs/LiZFADZ25', 'DOI': '10.1016/j.knosys.2025.113372', 'CorpusId': 277489531}",10.1016/j.knosys.2025.113372,,,no_metrics,No evaluation metrics,
665b4b3ce86bb696d35da712da583100871fb844,DDSM,The Impact of Machine Learning Interpretation on Breast Cancer,,2025.0,https://www.semanticscholar.org/paper/665b4b3ce86bb696d35da712da583100871fb844,0,False,Computing and Communication Workshop and Conference,,Conference,"{'pages': '00605-00610', 'name': '2025 IEEE 15th Annual Computing and Communication Workshop and Conference (CCWC)'}","Afsana Ahamed, A. K. M. Rubaiyat, Reza Habib, Zahra Zamanipour, Syed Imran, Ali Meerza","{'DOI': '10.1109/CCWC62904.2025.10903806', 'CorpusId': 276784322}",10.1109/CCWC62904.2025.10903806,,,no_metrics,No evaluation metrics,
20bf347fe4063040023d0f60edd0ba810c1c8686,DDSM,Enhanced Lesion Classification Based on YOLO Architectures Using Thermal Breast Images on a Patient by Patient Basis,,2024.0,https://www.semanticscholar.org/paper/20bf347fe4063040023d0f60edd0ba810c1c8686,0,False,Traitement du signal,,JournalArticle,{'name': 'Traitement du Signal'},"K. K. Çevik, Soner Çivilibal, Ahmet Bozkurt, Emre Dandıl","{'DOI': '10.18280/ts.410617', 'CorpusId': 275496462}",10.18280/ts.410617,,,no_metrics,No evaluation metrics,
18ff785c1fde86985f732880bb24c4674b5ed762,DDSM,Towards an interpretable breast cancer detection and diagnosis system,,2024.0,https://www.semanticscholar.org/paper/18ff785c1fde86985f732880bb24c4674b5ed762,2,True,Comput. Biol. Medicine,"Computer Science, Medicine",JournalArticle,"{'volume': '185', 'pages': '\n          109520\n        ', 'name': 'Computers in biology and medicine'}","Cristiana Moroz-Dubenco, Adél Bajcsi, A. Andreica, C. Chira","{'DBLP': 'journals/cbm/MorozDubencoBAC25', 'DOI': '10.1016/j.compbiomed.2024.109520', 'CorpusId': 274811735, 'PubMed': '39689523'}",10.1016/j.compbiomed.2024.109520,,39689523.0,no_metrics,No evaluation metrics,
e68a3d964b58bad7a95fc423c44c066afb340b08,DDSM,Deep Learning Model-Based Region Measurement Analysis for Breast Cancer Classification,,2024.0,https://www.semanticscholar.org/paper/e68a3d964b58bad7a95fc423c44c066afb340b08,0,False,2024 First International Conference for Women in Computing (InCoWoCo),,Conference,"{'pages': '1-9', 'name': '2024 First International Conference for Women in Computing (InCoWoCo)'}","Radhika Meegada, H. K. Bhuyan","{'DOI': '10.1109/InCoWoCo64194.2024.10863349', 'CorpusId': 276187300}",10.1109/InCoWoCo64194.2024.10863349,,,no_metrics,No evaluation metrics,
37a57edb8ac57781550e83eb0abb62c82d8edc2a,"CSAW, DDSM, VinDr-Mammo",Enhancing Breast Cancer Detection Using A Transformer-Based Model,,2024.0,https://www.semanticscholar.org/paper/37a57edb8ac57781550e83eb0abb62c82d8edc2a,0,False,2024 International Conference on Information Science and Communications Technologies (ICISCT),,Conference,"{'pages': '264-269', 'name': '2024 International Conference on Information Science and Communications Technologies (ICISCT)'}","Shubhi Sharma, Yeshwant Singh","{'DOI': '10.1109/ICISCT64202.2024.10957451', 'CorpusId': 277817444}",10.1109/ICISCT64202.2024.10957451,,,no_metrics,No evaluation metrics,
ba5ba1809a772321292b8cfd086ddf27b28bf782,"CBIS-DDSM, DDSM",Multi-scale region selection network in deep features for full-field mammogram classification,,2024.0,https://www.semanticscholar.org/paper/ba5ba1809a772321292b8cfd086ddf27b28bf782,0,True,Medical Image Anal.,"Medicine, Computer Science",JournalArticle,"{'volume': '100', 'pages': '\n          103399\n        ', 'name': 'Medical image analysis'}","Luhao Sun, Bowen Han, Wenzong Jiang, Weifeng Liu, Baodi Liu, Dapeng Tao, Zhiyong Yu, Chao Li","{'DBLP': 'journals/mia/SunHJLLTYL25', 'DOI': '10.1016/j.media.2024.103399', 'CorpusId': 274312409, 'PubMed': '39615148'}",10.1016/j.media.2024.103399,,39615148.0,no_metrics,No evaluation metrics,
52d93917f5e4e291813648420c6b0048f9f523a3,DDSM,An optimized ensemble classifier for mammographic mass classification,,2024.0,https://www.semanticscholar.org/paper/52d93917f5e4e291813648420c6b0048f9f523a3,3,False,Computers & electrical engineering,Computer Science,JournalArticle,"{'volume': '119', 'pages': '109488', 'name': 'Comput. Electr. Eng.'}","Romesh Laishram, Rinku Rabidas","{'DBLP': 'journals/cee/LaishramR24', 'DOI': '10.1016/j.compeleceng.2024.109488', 'CorpusId': 271451740}",10.1016/j.compeleceng.2024.109488,,,no_metrics,No evaluation metrics,
d988f3e05ed6199125e60ece2dc3af000176f1c2,"CBIS-DDSM, CSAW, DDSM",Mammography classification with multi-view deep learning techniques: Investigating graph and transformer-based architectures,,2024.0,https://www.semanticscholar.org/paper/d988f3e05ed6199125e60ece2dc3af000176f1c2,3,True,Medical Image Anal.,"Medicine, Computer Science",JournalArticle,"{'volume': '99', 'pages': '\n          103320\n        ', 'name': 'Medical image analysis'}","Francesco Manigrasso, Rosario Milazzo, Alessandro Sebastian Russo, Fabrizio Lamberti, Fredrik Strand, Andrea Pagnani, Lia Morra","{'DBLP': 'journals/mia/ManigrassoMRLSPM25', 'DOI': '10.1016/j.media.2024.103320', 'CorpusId': 272355961, 'PubMed': '39244796'}",10.1016/j.media.2024.103320,,39244796.0,no_metrics,No evaluation metrics,
45ceadcd3c4ff1e404b2790fba6c4c20fa8cecbe,DDSM,Interpretable breast cancer classification using CNNs on mammographic images,,2024.0,https://www.semanticscholar.org/paper/45ceadcd3c4ff1e404b2790fba6c4c20fa8cecbe,2,False,arXiv.org,Computer Science,JournalArticle,"{'volume': 'abs/2408.13154', 'name': 'ArXiv'}","Ann-Kristin Balve, Peter Hendrix","{'ArXiv': '2408.13154', 'DBLP': 'journals/corr/abs-2408-13154', 'DOI': '10.48550/arXiv.2408.13154', 'CorpusId': 271946970}",10.48550/arXiv.2408.13154,2408.13154,,no_metrics,No evaluation metrics,
753a51d07574efa2d391af81adb4d3c3f14e847e,"CBIS-DDSM, DDSM",Mammo-Light: A lightweight convolutional neural network for diagnosing breast cancer from mammography images,,2024.0,https://www.semanticscholar.org/paper/753a51d07574efa2d391af81adb4d3c3f14e847e,12,False,Biomedical Signal Processing and Control,Computer Science,JournalArticle,"{'volume': '94', 'pages': '106279', 'name': 'Biomed. Signal Process. Control.'}","Mohaimenul Azam Khan Raiaan, Nur Mohammad Fahad, Md. Saddam Hossain Mukta, Swakkhar Shatabda","{'DBLP': 'journals/bspc/RaiaanFMS24', 'DOI': '10.1016/j.bspc.2024.106279', 'CorpusId': 268783354}",10.1016/j.bspc.2024.106279,,,no_metrics,No evaluation metrics,
d48f876c2aa1989b11e8615d026f0e8d30a61738,DDSM,Self-supervised adversarial adaptation network for breast cancer detection,,2024.0,https://www.semanticscholar.org/paper/d48f876c2aa1989b11e8615d026f0e8d30a61738,7,True,Engineering applications of artificial intelligence,Computer Science,JournalArticle,"{'volume': '133', 'pages': '108489', 'name': 'Eng. Appl. Artif. Intell.'}","Mahnoosh Torabi, Amir Hosein Rasouli, Q.M. Jonathan Wu, Weipeng Cao, Farhad Pourpanah","{'DBLP': 'journals/eaai/TorabiRWCP24', 'DOI': '10.1016/j.engappai.2024.108489', 'CorpusId': 269406655}",10.1016/j.engappai.2024.108489,,,no_metrics,No evaluation metrics,
5b40175d8df92abf02b6166e08ba284e9d208fad,DDSM,"Localization, segmentation, and classification of mammographic abnormalities using deep learning",,2024.0,https://www.semanticscholar.org/paper/5b40175d8df92abf02b6166e08ba284e9d208fad,0,False,International Workshop on Breast Imaging,Engineering,,"{'volume': '13174', 'pages': '131741Q - 131741Q-10'}","Adeela Islam, Zobia Suhail, R. Zwiggelaar","{'DOI': '10.1117/12.3026998', 'CorpusId': 270129889}",10.1117/12.3026998,,,no_metrics,No evaluation metrics,
